ID,timestamp,epoch_time,error_message,error_category
4879068261,2024-05-29T03:02:22.495Z,1716951742,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4879068261,2024-05-27T02:57:04.134Z,1716778624,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4879068261,2024-05-24T20:00:39.078Z,1716580839,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4879068261,2024-05-23T21:32:40.941Z,1716499960,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4879068261,2024-05-23T20:12:12.526Z,1716495132,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4879068261,2024-05-23T17:15:51.363Z,1716484551,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4879068261,2024-05-23T01:31:21.914Z,1716427881,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4879068261,2024-05-23T01:02:56.920Z,1716426176,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4879068261,2024-05-23T00:48:20.633Z,1716425300,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4879068261,2024-05-23T00:39:50.191Z,1716424790,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4879068261,2024-05-23T00:29:47.379Z,1716424187,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4879068261,2024-05-23T00:25:05.738Z,1716423905,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
