ID,timestamp,epoch_time,error_message,error_category
4863202701,2024-05-24T19:58:10.614Z,1716580690,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-23T21:30:20.764Z,1716499820,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-23T20:09:43.510Z,1716494983,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-23T17:13:31.484Z,1716484411,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-23T01:29:23.685Z,1716427763,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-23T01:01:02.117Z,1716426062,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-23T00:46:08.187Z,1716425168,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-23T00:38:03.533Z,1716424683,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-23T00:27:50.130Z,1716424070,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-23T00:15:31.203Z,1716423331,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-22T23:30:50.948Z,1716420650,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-24T19:58:10.614Z,1716580690,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-23T21:30:20.764Z,1716499820,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-23T20:09:43.510Z,1716494983,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-23T17:13:31.484Z,1716484411,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-23T01:29:23.685Z,1716427763,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-23T01:01:02.117Z,1716426062,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-23T00:46:08.187Z,1716425168,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-23T00:38:03.533Z,1716424683,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-23T00:27:50.130Z,1716424070,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-23T00:15:31.203Z,1716423331,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202701,2024-05-22T23:30:50.948Z,1716420650,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202791,2024-05-24T19:58:11.359Z,1716580691,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202791,2024-05-23T21:30:21.547Z,1716499821,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202791,2024-05-23T20:09:43.880Z,1716494983,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202791,2024-05-23T17:13:31.825Z,1716484411,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202791,2024-05-23T01:29:25.152Z,1716427765,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202791,2024-05-23T01:01:03.215Z,1716426063,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
4863202791,2024-05-23T00:46:09.604Z,1716425169,java.lang.RuntimeException: java.lang.RuntimeException: java.lang.IllegalStateException: Cannot write empty metadata file.,Empty Metadata
